actual_label,behavior_probability,behavior_prediction,drift_score
0,0.004354012,0,0.8827734095782702
0,0.00548165,0,0.9860614724803431
0,0.00408879,0,0.870264474624732
0,0.005681186,0,0.9001072194424589
0,0.0057536964,0,0.8777698355968548
0,0.0041511054,0,0.954253037884203
0,0.0074405717,0,0.7750178699070764
0,0.0027067482,0,0.9310221586847749
0,0.008816182,0,0.8892065761258041
0,0.0018354354,0,0.958541815582559
0,0.07826381,0,0.5157255182273052
0,0.008711845,0,0.9165475339528234
0,0.0064861607,0,0.909578270192995
0,0.020354927,0,0.5964974982130093
0,0.00820242,0,0.6645818441744102
0,5.1372303e-05,0,0.9980343102215868
0,0.005367788,0,0.9233380986418871
0,0.0036175584,0,0.8983202287348105
0,0.0041573155,0,0.926554681915654
0,0.0005819463,0,0.9941029306647605
0,0.005664252,0,0.8380986418870622
0,0.0052512395,0,0.8802716225875625
0,0.021750357,0,0.5396711937097927
0,0.0030188665,0,0.9773052180128663
0,0.004286021,0,0.9412080057183703
0,0.011755132,0,0.968012866333095
0,0.008465168,0,0.6615439599714081
0,0.01611127,0,0.8867047891350965
0,0.0037185948,0,0.9714081486776269
0,0.0021227035,0,0.9892780557541101
0,0.005636722,0,0.8690135811293781
0,0.009760814,0,0.8175482487491065
0,0.0047430024,0,0.812723373838456
0,0.0052959938,0,0.8831308077197999
0,0.043704428,0,0.7017512508934953
0,0.0050563635,0,0.9792709077912795
0,0.004933791,0,0.8168334524660472
0,0.0061397534,0,0.9421015010721944
0,0.002406911,0,0.8565046461758399
0,0.0023759073,0,0.8502501786990707
0,0.0024881565,0,0.8847390993566834
0,0.015450165,0,0.49428162973552536
0,0.0043695183,0,0.8927805575411007
0,0.005192171,0,0.9801644031451037
0,0.0045358553,0,0.838277340957827
0,0.0025931175,0,0.8704431736954967
0,0.0016969036,0,0.9796283059328091
0,0.003200625,0,0.9719442458899213
0,0.0025383981,0,0.911722659042173
0,0.006811911,0,0.6504646175839885
0,0.004686553,0,0.868120085775554
0,0.009008385,0,0.7006790564689064
